Domain, V1, V2, V3, V34, V4, V5, Ishort, BRK_STAT, Ibrk
0.17795,-102.063215316,-102.065226222,-102.776277947,-102.778829345,0.00255139766648,0.00781891281579,-0.000105350302986,2.0,-0.000102778829345
0.17796,-101.28328581,-101.285357536,-101.993451658,-101.996045919,0.00259426142845,0.00782267261418,-0.000104568223715,2.0,-0.000101996045919
0.17797,-100.501916844,-100.504048372,-101.191314195,-101.193951489,0.00263729465557,0.00782658270301,-0.000103785760949,2.0,-0.000101193951489
0.17798,-99.7191195234,-99.7213083271,-100.37047537,-100.373156178,0.00268080746817,0.00783095167965,-0.00010300288423,2.0,-0.000100373156178
0.17799,-98.9349049735,-98.9371470938,-99.5320340928,-99.5347591878,0.00272509498424,0.00783607163743,-0.000102219533064,2.0,-9.95347591878e-05
0.178,-98.1492843397,-98.1515744968,-98.6775469951,-98.6803174241,0.00277042894623,0.00784220989559,-0.000101435618987,2.0,-9.86803174241e-05
0.17801,-97.3622687872,-97.364600531,-97.8089841223,-97.8118011723,0.00281705001966,0.00784960144068,-0.00010065102842,2.0,-9.78118011723e-05
0.17802,-96.5738695014,-96.5762353947,-96.9286729446,-96.9315381056,0.00286516098112,0.00785844229281,-9.98656262337e-05,2.0,-9.69315381056e-05
0.17803,-95.7840976872,-95.7864895167,-96.0392322977,-96.0421472186,0.00291492098804,0.00786888398403,-9.90792599199e-05,2.0,-9.60421472187e-05
0.17804,-94.9929645689,-94.9953735785,-95.1434981327,-95.1464645738,0.00296644109123,0.007881029304,-9.82917642555e-05,2.0,-9.51464645738e-05
0.17805,-94.2004813903,-94.2028985286,-94.2444431917,-94.2474629728,0.00301978111646,0.00789492943239,-9.75029663187e-05,2.0,-9.42474629728e-05
0.17806,-93.4066594143,-93.409075591,-93.3450928906,-93.3481678386,0.00307494800169,0.00791058253769,-9.67126907202e-05,2.0,-9.33481678386e-05
0.17807,-92.611509923,-92.6139162657,-92.4484398008,-92.4515716965,0.00313189563572,0.00792793388068,-9.59207648992e-05,2.0,-9.24515716965e-05
0.17808,-91.8150442171,-91.817432322,-91.5573591544,-91.5605496806,0.00319052620119,0.00794687741791,-9.51270243343e-05,2.0,-9.15605496806e-05
0.17809,-91.0172736162,-91.0196357847,-90.6745277676,-90.6777784606,0.00325069298214,0.00796725885816,-9.43313175205e-05,2.0,-9.06777784606e-05
0.1781,-90.2182094584,-90.2205389141,-89.8023486784,-89.8056608829,0.00331220455506,0.00798888008373,-9.35335105734e-05,2.0,-8.98056608829e-05
0.17811,-89.4178631001,-89.420154179,-88.9428836279,-88.9462584582,0.00337483024307,0.0080115048095,-9.27334913287e-05,2.0,-8.89462584582e-05
0.17812,-88.6162459161,-88.6184942248,-88.0977952931,-88.1012335998,0.00343830667718,0.00803486531829,-9.19311728224e-05,2.0,-8.81012335998e-05
0.17813,-87.813369299,-87.8155718376,-87.2683008955,-87.2718032408,0.00350234527746,0.00805867008008,-9.11264960524e-05,2.0,-8.72718032408e-05
0.17814,-87.0092446596,-87.011399904,-86.4551384924,-86.4587051329,0.00356664044101,0.00808261203833,-9.03194319465e-05,2.0,-8.64587051328e-05
0.17815,-86.2038834263,-86.2059913689,-85.6585468895,-85.6621777677,0.00363087820371,0.00810637732762,-8.95099824782e-05,2.0,-8.56621777677e-05
0.17816,-85.3972970449,-85.3993591928,-84.8782597321,-84.8819544773,0.00369474512984,0.008129654175,-8.86981809031e-05,2.0,-8.48819544772e-05
0.17817,-84.589496979,-84.5915163082,-84.1135139262,-84.1172718633,0.0037579371771,0.00815214173248,-8.78840911077e-05,2.0,-8.41172718633e-05
0.17818,-83.780494709,-83.782475578,-83.3630721346,-83.3668923029,0.0038201682857,0.00817355859028,-8.70678060916e-05,2.0,-8.33668923029e-05
0.17819,-82.9703017327,-82.9722497563,-82.6252586971,-82.6291398756,0.00388117844853,0.00819365072981,-8.62494456256e-05,2.0,-8.26291398756e-05
0.1782,-82.1589295649,-82.1608514526,-81.8980079391,-81.9019486802,0.00394074103373,0.00821219869146,-8.54291531545e-05,2.0,-8.19019486801e-05
0.17821,-81.3463897367,-81.3482931011,-81.1789234878,-81.182922157,0.00399866915331,0.00822902375492,-8.46070920322e-05,2.0,-8.1182922157e-05
0.17822,-80.5326937963,-80.5345869345,-80.4653469013,-80.4694017222,0.00405482089789,0.00824399295772,-8.37834411966e-05,2.0,-8.04694017222e-05
0.17823,-79.7178533081,-79.7197449655,-79.7544336543,-79.7585427576,0.0041091032906,0.008257022811,-8.29583904081e-05,2.0,-7.97585427576e-05
0.17824,-78.9018798527,-78.9037789735,-79.0432343197,-79.0473957946,0.00416147484929,0.00826808160865,-8.21321351871e-05,2.0,-7.90473957945e-05
0.17825,-78.084785027,-78.0867004992,-78.328778636,-78.3329905827,0.00421194668598,0.00827719026565,-8.13048715934e-05,2.0,-7.83329905827e-05
0.17826,-77.2665804436,-77.2685208465,-77.6081600767,-77.6124206588,0.00426058211389,0.00828442166374,-8.0476790997e-05,2.0,-7.76124206588e-05
0.17827,-76.4472777311,-76.4492510914,-76.8786185209,-76.8829260157,0.00430749477481,0.00828989852418,-7.96480749876e-05,2.0,-7.68829260157e-05
0.17828,-75.6268885335,-75.6289020975,-76.1376186849,-76.1419715302,0.00435284534155,0.00829378986994,-7.88188905679e-05,2.0,-7.61419715302e-05
0.17829,-74.8054245105,-74.8074845382,-75.3829220941,-75.387318931,0.00439683689049,0.00829630617876,-7.79893857654e-05,2.0,-7.5387318931e-05
0.1783,-73.9828973368,-73.985008925,-74.6126505629,-74.617090272,0.00443970907674,0.00829769336615,-7.71596857882e-05,2.0,-7.4617090272e-05
0.17831,-73.1593187023,-73.1614856404,-73.8253393908,-73.8298211221,0.00448173127862,0.00829822577019,-7.63298898314e-05,2.0,-7.38298211221e-05
0.17832,-72.334700312,-72.3369249747,-73.0199787775,-73.0245019724,0.00452319490664,0.00829819833794,-7.5500068626e-05,2.0,-7.30245019724e-05
0.17833,-71.5090538855,-71.5113371664,-72.1960422966,-72.2006067017,0.00456440509622,0.00829791823608,-7.46702627973e-05,2.0,-7.22006067017e-05
0.17834,-70.6823911571,-70.684732444,-71.3535016326,-71.3581073046,0.00460567202014,0.0082976961241,-7.38404820792e-05,2.0,-7.13581073046e-05
0.17835,-69.8547238754,-69.8571210684,-70.4928271803,-70.4974744823,0.00464730206762,0.00829783733793,-7.30107054061e-05,2.0,-7.04974744823e-05
0.17836,-69.0260638035,-69.0285133751,-69.6149745029,-69.619664092,0.0046895891402,0.00829863323408,-7.21808818775e-05,2.0,-6.9619664092e-05
0.17837,-68.1964227184,-68.1989198143,-68.7213570492,-68.7260898555,0.00473280631103,0.00830035293947,-7.13509325689e-05,2.0,-6.87260898555e-05
0.17838,-67.3658124112,-67.3683509881,-67.8138059179,-67.818583116,0.00477719808379,0.00830323574054,-7.05207531349e-05,2.0,-6.7818583116e-05
0.17839,-66.5342446867,-66.5368176846,-66.8945178238,-66.8993407973,0.00482297347007,0.00830748432665,-6.96902171315e-05,2.0,-6.68993407973e-05
0.1784,-65.7017313633,-65.7043309052,-65.9659927536,-65.9708630537,0.00487030008042,0.00831325907848,-6.88591799612e-05,2.0,-6.59708630537e-05
0.17841,-64.8682842729,-64.8709018887,-65.0309630909,-65.0358823903,0.00491929939581,0.00832067356227,-6.80274833292e-05,2.0,-6.50358823903e-05
0.17842,-64.0339152605,-64.0365421264,-64.0923162284,-64.0972862717,0.00497004335206,0.00832979135622,-6.71949600833e-05,2.0,-6.40972862717e-05
0.17843,-63.1986361845,-63.2012633728,-63.1530128686,-63.1580354209,0.00502255233282,0.00834062429785,-6.63614393006e-05,2.0,-6.31580354209e-05
0.17844,-62.362458916,-62.3650776475,-62.2160033348,-62.2210801295,0.00507679462637,0.00835313220015,-6.55267514757e-05,2.0,-6.22210801295e-05
0.17845,-61.5253953389,-61.5279972307,-61.2841442667,-61.2892769541,0.00513268736017,0.00836722404334,-6.46907336635e-05,2.0,-6.12892769541e-05
0.17846,-60.6874573497,-60.6900346514,-60.360118062,-60.3653081608,0.005190098885,0.00838276060655,-6.3853234431e-05,2.0,-6.03653081608e-05
0.17847,-59.8486568575,-59.8512026693,-59.4463573459,-59.4516061984,0.00524885253957,0.00839955846345,-6.30141184775e-05,2.0,-5.94516061984e-05
0.17848,-59.0090057833,-59.0115142502,-58.5449766047,-58.5502853364,0.00530873168737,0.00841739522702,-6.2173270793e-05,2.0,-5.85502853364e-05
0.17849,-58.1685160606,-58.1709825357,-57.6577129128,-57.6630823987,0.00536948588149,0.00843601589334,-6.1330600237e-05,2.0,-5.76630823987e-05
0.1785,-57.3271996345,-57.329620809,-56.7858774257,-56.7913082636,0.00543083798159,0.00845514010345,-6.04860424371e-05,2.0,-5.67913082636e-05
0.17851,-56.4850684619,-56.4874424565,-55.9303190015,-55.9358114935,0.00549249201998,0.00847447011628,-5.96395619261e-05,2.0,-5.59358114935e-05
0.17852,-55.6421345116,-55.6444609269,-55.0914009699,-55.0969551115,0.00555414159313,0.00849369926598,-5.8791153457e-05,2.0,-5.50969551115e-05
0.17853,-54.7984097633,-54.800689689,-54.2689916931,-54.2746071717,0.00561547854008,0.00851252066311,-5.79408424606e-05,2.0,-5.42746071717e-05
0.17854,-53.9539062084,-53.9561421896,-53.462469171,-53.4681453726,0.00567620166132,0.00853063589296,-5.70886846328e-05,2.0,-5.34681453726e-05
0.17855,-53.108635849,-53.1108318117,-52.6707395453,-52.6764755706,0.00573602523095,0.00854776346419,-5.62347646649e-05,2.0,-5.26764755706e-05
0.17856,-52.2626106983,-52.2647718355,-51.8922689636,-51.8980636507,0.00579468706092,0.00856364676858,-5.53791941533e-05,2.0,-5.18980636507e-05
0.17857,-51.4158427802,-51.4179754024,-51.1251278835,-51.1309798394,0.00585195588935,0.00857806132678,-5.45221087485e-05,2.0,-5.11309798394e-05
0.17858,-50.5683441293,-50.5704554833,-50.3670465498,-50.3729541877,0.00590763788392,0.00859082111524,-5.36636646264e-05,2.0,-5.03729541877e-05
0.17859,-49.7201267902,-49.7222248519,-49.615480058,-49.6214416401,0.00596158207708,0.00860178379612,-5.28040343808e-05,2.0,-4.96214416401e-05
0.1786,-48.871202818,-48.8732960644,-48.867681149,-48.8736948336,0.0060136845801,0.0086108547029,-5.19434024559e-05,2.0,-4.88736948336e-05
0.17861,-48.0215842779,-48.0236814449,-48.1207786638,-48.1268425553,0.00606389145772,0.00861798947008,-5.10819602472e-05,2.0,-4.81268425553e-05
0.17862,-47.1712832448,-47.1733930788,-47.3718594269,-47.3779716271,0.00611220018336,0.00862319523397,-5.0219901012e-05,2.0,-4.73779716271e-05
0.17863,-46.3203118033,-46.322442812,-46.6180512325,-46.6242098921,0.00615865963524,0.00862653037182,-4.93574147317e-05,2.0,-4.66242098921e-05
0.17864,-45.4686820477,-45.4708422579,-45.8566045805,-45.8628079492,0.00620336863494,0.00862810278862,-4.84946830737e-05,2.0,-4.58628079492e-05
0.17865,-44.6164060815,-44.6186028116,-45.0849708456,-45.0912173187,0.0062464730716,0.00862806680132,-4.76318745942e-05,2.0,-4.50912173187e-05
0.17866,-43.7634960173,-43.7657356692,-44.3008746662,-44.3071628278,0.00628816169466,0.00862661871059,-4.67691403186e-05,2.0,-4.43071628278e-05
0.17867,-42.909963977,-42.9122518545,-43.5023785083,-43.508707169,0.00632866069587,0.00862399118706,-4.59066098238e-05,2.0,-4.3508707169e-05
0.17868,-42.0558220912,-42.0581622502,-42.6879375817,-42.6943058089,0.00636822723569,0.00862044663233,-4.50443879328e-05,2.0,-4.26943058089e-05
0.17869,-41.201082499,-41.2034776327,-41.85644356,-41.8628507021,0.00640714209851,0.0086162697043,-4.41825521159e-05,2.0,-4.18628507021e-05
0.1787,-40.3457573482,-40.348208711,-41.0072558808,-41.0137015825,0.00644570168602,0.0086117592195,-4.33211506698e-05,2.0,-4.10137015825e-05
0.17871,-39.489858795,-39.4923661678,-40.1402197475,-40.1467039571,0.00648420957648,0.00860721966276,-4.24602017256e-05,2.0,-4.01467039571e-05
0.17872,-38.6333990034,-38.6359607003,-39.25567034,-39.2621933079,0.00652296788961,0.00860295254538,-4.15996931152e-05,2.0,-3.92621933079e-05
0.17873,-37.7763901457,-37.7790030625,-38.354423128,-38.3609853967,0.00656226870216,0.00859924785692,-4.07395830951e-05,2.0,-3.83609853967e-05
0.17874,-36.9188444019,-36.9215041044,-37.4377505773,-37.4443529631,0.00660238575754,0.00859637585302,-3.98798019096e-05,2.0,-3.74443529631e-05
0.17875,-36.0607739596,-36.06347481,-36.5073459237,-36.5139894904,0.00664356670422,0.00859457941154,-3.90202541464e-05,2.0,-3.65139894904e-05
0.17876,-35.2021910138,-35.2049263308,-35.5652750558,-35.5719610819,0.00668602608249,0.00859406717334,-3.81608218172e-05,2.0,-3.55719610819e-05
0.17877,-34.343107767,-34.3458700153,-34.6139178842,-34.6206478235,0.00672993925738,0.00859500766115,-3.73013680754e-05,2.0,-3.46206478235e-05
0.17878,-33.4835364287,-33.4863174325,-33.65590087,-33.6626763075,0.00677543746913,0.00859752454239,-3.64417414653e-05,2.0,-3.36626763075e-05
0.17879,-32.6234892151,-32.6262803901,-32.6940226358,-32.7008452399,0.00682260413994,0.00860169316892,-3.55817805797e-05,2.0,-3.27008452399e-05
0.1788,-31.7629783496,-31.7657709451,-31.7311747754,-31.738046248,0.00687147254068,0.00860753849051,-3.47213189967e-05,2.0,-3.1738046248e-05
0.17881,-30.9020160618,-30.9048014086,-30.7702601137,-30.7771821386,0.00692202488203,0.00861503439964,-3.38601903522e-05,2.0,-3.07771821386e-05
0.17882,-30.040614588,-30.0433843427,-29.8141107353,-29.8210849281,0.00697419285446,0.00862410452476,-3.2998233406e-05,2.0,-2.98210849281e-05
0.17883,-29.1787861706,-29.1815325511,-28.8654081081,-28.8724359677,0.00702785960002,0.00863462444789,-3.21352969574e-05,2.0,-2.88724359677e-05
0.17884,-28.316543058,-28.3192590624,-27.9266075639,-27.9336904269,0.00708286305863,0.00864642528218,-3.12712444709e-05,2.0,-2.79336904269e-05
0.17885,-27.4538975047,-27.4565771079,-26.9998692712,-27.0070082718,0.00713900059241,0.00865929850648,-3.04059582814e-05,2.0,-2.70070082718e-05
0.17886,-26.5908617707,-26.5935000935,-26.0869976527,-26.0941936874,0.0071960347556,0.00867300191861,-2.95393432602e-05,2.0,-2.60941936874e-05
0.17887,-25.7274481217,-25.7300415665,-25.189390954,-25.1966446541,0.00725370004523,0.0086872665371,-2.86713298374e-05,2.0,-2.51966446541e-05
0.17888,-24.8636688287,-24.8662151794,-24.3080023842,-24.3153140947,0.00731171044012,0.00870180425501,-2.78018762978e-05,2.0,-2.43153140947e-05
0.17889,-23.999536168,-24.0020346501,-23.4433139159,-23.4506836834,0.00736976751348,0.00871631602766,-2.69309702836e-05,2.0,-2.34506836834e-05
0.1789,-23.1350624207,-23.1375137209,-22.5953234755,-22.6027510444,0.00742756888865,0.00873050036186,-2.60586294642e-05,2.0,-2.26027510444e-05
0.17891,-22.2702598729,-22.272666117,-21.7635458722,-21.771030689,0.00748481679768,0.00874406186532,-2.51849013528e-05,2.0,-2.1771030689e-05
0.17892,-21.4051408155,-21.4075055054,-20.947027423,-20.9545686495,0.00754122650012,0.00875671961406,-2.43098622788e-05,2.0,-2.09545686495e-05
0.17893,-20.5397175437,-20.5420454557,-20.144373847,-20.1519703813,0.00759653432338,0.00876821510054,-2.34336155431e-05,2.0,-2.01519703813e-05
0.17894,-19.674002357,-19.6762994041,-19.353790621,-19.3614411261,0.00765050509711,0.00877831953767,-2.25562888112e-05,2.0,-1.93614411261e-05
0.17895,-18.8080075592,-18.8102806211,-18.5731346411,-18.5808375799,0.00770293877147,0.00878684031241,-2.16780308187e-05,2.0,-1.85808375799e-05
0.17896,-17.9417454579,-17.9440021839,-17.7999757115,-17.8077293875,0.00775367603259,0.00879362640672,-2.07990074827e-05,2.0,-1.78077293875e-05
0.17897,-17.0752283648,-17.0774769548,-17.0316661076,-17.0394687103,0.00780260275688,0.00879857263342,-1.99193975307e-05,2.0,-1.70394687103e-05
0.17898,-16.2084685948,-16.2107175658,-16.2654162318,-16.273265885,0.00784965317944,0.00880162256797,-1.90393877707e-05,2.0,-1.6273265885e-05
0.17899,-15.3414784667,-15.3437364092,-15.498374211,-15.5062690227,0.00789481168777,0.00880277009465,-1.81591681375e-05,2.0,-1.55062690227e-05
0.179,-14.4742703021,-14.4765456361,-14.7277071733,-14.7356452864,0.00793811319181,0.00880205952464,-1.72789266566e-05,2.0,-1.47356452864e-05
0.17901,-13.6068564262,-13.609157161,-13.9506818992,-13.9586615412,0.00797964206094,0.00879958428425,-1.63988444661e-05,2.0,-1.39586615412e-05
0.17902,-12.7392491667,-12.7415826737,-13.1647425603,-13.1727620899,0.00801952965991,0.00879548421197,-1.55190910413e-05,2.0,-1.31727620899e-05
0.17903,-11.8714608543,-11.8738336574,-12.3675833443,-12.3756412949,0.00805795055499,0.00878994154267,-1.46398197536e-05,2.0,-1.23756412949e-05
0.17904,-11.0035038221,-11.0059214127,-11.5572139138,-11.5653090313,0.00809511749932,0.00878317569391,-1.37611638917e-05,2.0,-1.15653090313e-05
0.17905,-10.1353904058,-10.1378570872,-10.7320158485,-10.7401471239,0.00813127534093,0.00877543700377,-1.28832332569e-05,2.0,-1.07401471239e-05
0.17906,-9.26713294313,-9.26965170862,-9.8907884831,-9.89895517712,0.00816669402745,0.00876699959879,-1.20061114267e-05,2.0,-9.89895517712e-06
0.17907,-8.39874377402,-8.40131622251,-9.0327828494,-9.04098451031,0.00820166090667,0.00875815359502,-1.1129853767e-05,2.0,-9.04098451031e-06
0.17908,-7.53023524017,-7.53286153128,-8.157722776,-8.16595924855,0.00823647254211,0.00874919685434,-1.02544862446e-05,2.0,-8.16595924855e-06
0.17909,-6.661619685,-6.66429853506,-7.26581255901,-7.27408398529,0.00827142627616,0.00874042652993,-9.38000507536e-06,2.0,-7.27408398529e-06
0.1791,-5.79290945347,-5.79563817239,-6.35773100186,-6.36603781364,0.00830681178027,0.00873213064111,-8.50637721681e-06,2.0,-6.36603781364e-06
0.17911,-4.92411689188,-4.92689145995,-5.4346120076,-5.44295491044,0.00834290283179,0.00872457991623,-7.63354168894e-06,2.0,-5.44295491044e-06
0.17912,-4.05525434769,-4.05806952989,-4.4980122884,-4.50639223795,0.00837994955034,0.00871802013466,-6.7614116864e-06,2.0,-4.50639223795e-06
0.17913,-3.18633416935,-3.18918366411,-3.5498671217,-3.55828529301,0.00841817131348,0.0087126651845,-5.88987742044e-06,2.0,-3.55828529301e-06
0.17914,-2.31736870616,-2.32024532407,-2.59243542046,-2.60089317101,0.00845775055153,0.00870869103201,-5.01880960961e-06,2.0,-2.60089317101e-06
0.17915,-1.44837030802,-1.45126617563,-1.62823568631,-1.63673451391,0.00849882759689,0.00870623077286,-4.14806351937e-06,2.0,-1.63673451391e-06
0.17916,-0.579351325341,-0.582258108068,-0.659974671522,-0.668516168255,0.0085414967325,0.00870537090428,-3.27748343551e-06,2.0,-6.68516168254e-07
0.17917,0.289675891206,0.286766753304,0.309529219813,0.300943416263,0.00858580355023,0.00870614892244,-2.40690744418e-06,2.0,3.00943416263e-07
0.17918,1.15869899082,1.15579604115,1.27742561369,1.26879386999,0.00863174369284,0.00870855231196,-1.53617238246e-06,2.0,1.26879386999e-06
0.17919,2.02770562275,2.02481714701,2.24091266875,2.23223340574,0.00867926301348,0.00871251895444,-6.65118819139e-07,2.0,2.23223340574e-06
0.1792,2.8966834365,2.89381722909,3.19731611609,3.18858785695,0.00872825914687,0.00871793894308,2.06404075737e-07,2.0,3.18858785695e-06
0.17921,3.76562008197,3.76278322657,4.14416459666,4.13538601221,0.00877858444589,0.00872465775037,1.07853391041e-06,2.0,4.13538601221e-06
0.17922,4.63450320963,4.63170188018,5.07925916437,5.07042911417,0.0088300501991,0.00873248065756,1.95139083081e-06,2.0,5.07042911417e-06
0.17923,5.50332047075,5.50055975841,6.00073499045,5.99185255844,0.00888243200795,0.00874117831897,2.82507377963e-06,2.0,5.99185255844e-06
0.17924,6.37205951751,6.36934328854,6.90711352786,6.89817805169,0.0089354761702,0.00875049330217,3.69965736069e-06,2.0,6.89817805169e-06
0.17925,7.24070800319,7.23803879173,7.79734366713,7.78835476024,0.00898890688732,0.00876014741749,4.57518939667e-06,2.0,7.78835476024e-06
0.17926,8.10925358239,8.10663252106,8.67083072844,8.66178829435,0.00904243409073,0.00876984962828,5.45168924896e-06,2.0,8.66178829434e-06
0.17927,8.97768391114,8.97511070152,9.52745248113,9.51835671946,0.00909576166422,0.00877930431691,6.32914694622e-06,2.0,9.51835671946e-06
0.17928,9.84598664713,9.84345957083,10.3675617503,10.3584131545,0.00914859582907,0.00878821967179,7.20752314566e-06,2.0,1.03584131545e-05
0.17929,10.7141494499,10.7116654198,11.1919755514,11.1827748979,0.0092006534539,0.00879631595754,8.08674992712e-06,2.0,1.11827748979e-05
0.1793,11.5821599808,11.5797146313,12.0019510744,11.9926994044,0.00925167005372,0.00880333343389,8.96673239669e-06,2.0,1.19926994044e-05
0.17931,12.4500059036,12.4475937166,12.7991492145,12.7898478072,0.00930140725173,0.00880903969907,9.84735105334e-06,2.0,1.27898478072e-05
0.17932,13.3176748843,13.3152893482,13.5855866943,13.5762370349,0.00934965949288,0.00881323625034,1.07284648508e-05,2.0,1.35762370349e-05
0.17933,14.1851545913,14.1827883875,14.3635781504,14.3541818906,0.00939625981961,0.00881576407626,1.16099148671e-05,2.0,1.43541818906e-05
0.17934,15.0524326959,15.0500779084,15.1356698335,15.1262287489,0.00944108454707,0.00881650812322,1.24915284771e-05,2.0,1.51262287489e-05
0.17935,15.9194968721,15.9171452138,15.9045668146,15.8950827579,0.00948405670641,0.00881540051097,1.33731239088e-05,2.0,1.58950827579e-05
0.17936,16.786334797,16.7839778458,16.6730557658,16.6635306177,0.00952514815985,0.00881242240711,1.42545150547e-05,2.0,1.66635306177e-05
0.17937,17.652934151,17.6505635901,17.4439255111,17.4343611307,0.00956438032896,0.00880760450893,1.51355164005e-05,2.0,1.74343611307e-05
0.17938,18.5192826177,18.5168904721,18.2198876009,18.2102857774,0.00960182351709,0.00880102612049,1.6015947932e-05,2.0,1.82102857774e-05
0.17939,19.3853678843,19.3829467481,19.0034991648,18.99386157,0.00963759484654,0.00879281285251,1.68956398807e-05,2.0,1.899386157e-05
0.1794,20.251177642,20.2487208881,19.7970902246,19.7874183698,0.00967185487059,0.00878313301189,1.77744371739e-05,2.0,1.97874183698e-05
0.17941,21.1166995856,21.1142015545,20.6026975256,20.5929927226,0.00970480295771,0.00877219278452,1.86522034637e-05,2.0,2.05929927226e-05
0.17942,21.9819214142,21.9793775742,21.4220067545,21.4122700829,0.00973667158039,0.00876023034937,1.95288246204e-05,2.0,2.14122700829e-05
0.17943,22.8468308311,22.8442379066,22.2563047741,22.2465370545,0.00976771967143,0.0087475090918,2.04042115924e-05,2.0,2.22465370545e-05
0.17944,23.7114155438,23.7087716081,23.1064432168,23.0966449916,0.00979822523727,0.00873431010964,2.12783025525e-05,2.0,2.30966449916e-05
0.17945,24.5756632649,24.5729677943,23.9728144583,23.9629859809,0.00982847743852,0.00872092422506,2.21510642693e-05,2.0,2.39629859809e-05
0.17946,25.4395617114,25.4368155996,24.8553406387,24.8454818703,0.00985876836282,0.00870764372947,2.3022492667e-05,2.0,2.48454818703e-05
0.17947,26.3030986055,26.3003041378,25.7534760285,25.7435866437,0.00988938472356,0.00869475409564,2.38926125582e-05,2.0,2.57435866437e-05
0.17948,27.1662616742,27.1634224625,26.666222658,26.6563020583,0.00992059972011,0.00868252589223,2.47614765576e-05,2.0,2.66563020583e-05
0.17949,28.0290386503,28.02615953,27.5921587529,27.5822060876,0.00995266528994,0.0086712071295,2.56291632087e-05,2.0,2.75822060876e-05
0.1795,28.8914172717,28.8885041645,28.5294791547,28.5194933497,0.00998580497203,0.00866101625313,2.64957743778e-05,2.0,2.85194933497e-05
0.17951,29.7533852821,29.7504450282,29.4760465696,29.466026362,0.0100202075832,0.00865213598374,2.73614319897e-05,2.0,2.9466026362e-05
0.17952,30.614930431,30.611970595,30.4294521784,30.4193961565,0.010056021886,0.0086447081761,2.82262741977e-05,2.0,3.04193961565e-05
0.17953,31.476040474,31.4730691307,31.3870838805,31.3769905281,0.0100933523976,0.00863882984263,2.90904510986e-05,2.0,3.13769905281e-05
0.17954,32.3367031728,32.3337286789,32.3462002278,32.3360679714,0.0101322564583,0.00863455045262,2.99541201134e-05,2.0,3.23360679714e-05
0.17955,33.1969062955,33.1939370534,33.3040079475,33.2938352049,0.0101727426408,0.00863187058251,3.08174411651e-05,2.0,3.32938352049e-05
0.17956,34.0566376166,34.0536818372,34.25774085,34.2475260794,0.0102147705435,0.0086307419539,3.1680571792e-05,2.0,3.42475260794e-05
0.17957,34.9158849175,34.9129503887,35.2047378843,35.1944796324,0.0102582519734,0.00863106885676,3.25436623325e-05,2.0,3.51944796324e-05
0.17958,35.7746359865,35.7717298537,36.1425181294,36.1322150759,0.0103030534822,0.00863271091612,3.34068513211e-05,2.0,3.61322150759e-05
0.17959,36.6328786186,36.6300071844,37.0688505959,37.0585015957,0.0103490001832,0.00863548712209,3.4270261223e-05,2.0,3.70585015957e-05
0.1796,37.4906006165,37.4877691633,37.981816868,37.9714209872,0.0103958807393,0.00863918100785,3.51339946295e-05,2.0,3.79714209872e-05
0.17961,38.3477897899,38.3450024329,38.8798648145,38.8694213611,0.0104434533785,0.00864354682741,3.59981310213e-05,2.0,3.88694213611e-05
0.17962,39.2044339564,39.2016935288,39.761851857,39.7513604042,0.0104914527664,0.00864831655689,3.68627241905e-05,2.0,3.97513604042e-05
0.17963,40.0605209411,40.0578289166,40.6270765795,40.616536982,0.0105395975398,0.00865320752004,3.77278003944e-05,2.0,4.0616536982e-05
0.17964,40.9160385771,40.9133950305,41.4752977956,41.4647101973,0.0105875982855,0.00865793042097,3.85933572914e-05,2.0,4.14647101974e-05
0.17965,41.7709747057,41.7683783133,42.3067405459,42.2961053802,0.0106351657405,0.00866219755599,3.94593636903e-05,2.0,4.22961053802e-05
0.17966,42.6253171762,42.6227652561,43.1220888704,43.1114068514,0.0106820189774,0.00866573097155,4.03257601166e-05,2.0,4.31114068514e-05
0.17967,43.4790538466,43.4765424371,43.9224655745,43.9117376811,0.010727893346,0.00866827033689,4.11924601821e-05,2.0,4.39117376811e-05
0.17968,44.3321725834,44.3296965578,44.7093995763,44.6986270283,0.0107725479444,0.00866958030872,4.20593527143e-05,2.0,4.46986270283e-05
0.17969,45.1846612619,45.1822144765,45.4847817748,45.4739660024,0.0108157724088,0.00866945717939,4.29263045887e-05,2.0,4.54739660024e-05
0.1797,46.0365077664,46.0340832365,46.2508107025,46.2399533096,0.01085739283,0.0086677346211,4.37931641788e-05,2.0,4.62399533096e-05
0.17971,46.8876999902,46.8852900903,47.0099295138,46.9990322371,0.0108972766304,0.00866428836397,4.4659765328e-05,2.0,4.69990322371e-05
0.17972,47.738225836,47.7358225178,47.7647561063,47.7538207701,0.0109353362633,0.00865903967678,4.55259317301e-05,2.0,4.77538207701e-05
0.17973,48.5880732159,48.585668238,48.5180083629,48.5070368312,0.0109715316323,0.0086519575527,4.63914815915e-05,2.0,4.85070368312e-05
0.17974,49.4372300517,49.4348152146,49.2724266389,49.2614207678,0.011005871162,0.00864305953965,4.72562324462e-05,2.0,4.92614207678e-05
0.17975,50.2856842751,50.2832516547,50.0306956975,50.019657286,0.0110384114922,0.00863241119302,4.81200059828e-05,2.0,5.0019657286e-05
0.17976,51.1334238276,51.1309660006,50.795368304,50.7842990482,0.0110692558055,0.00862012416796,4.89826327508e-05,2.0,5.07842990482e-05
