Domain, V1, V2, V3, V34, V4, Ishort, BRK_STAT, Ibrk
0.1765,-194.631780544,-194.661774176,-288.327168796,-288.327150609,-1.81870405196e-05,-2.98555589668e-07,2.0,-2.88327150556e-07
0.17651,-194.164750137,-194.20230939,-277.0680718,-277.068052274,-1.95268420787e-05,-2.8548688805e-07,2.0,-2.77068052263e-07
0.17652,-193.694960219,-193.739058823,-263.458158531,-263.458138072,-2.04585852743e-05,-2.69915781371e-07,2.0,-2.63458138094e-07
0.17653,-193.222417467,-193.27184397,-247.870384841,-247.870363887,-2.09544220112e-05,-2.52270997868e-07,2.0,-2.47870363921e-07
0.17654,-192.747128596,-192.800520745,-230.733703484,-230.733682485,-2.09988701499e-05,-2.33039974767e-07,2.0,-2.30733682485e-07
0.17655,-192.269100363,-192.324983758,-212.520891132,-212.520870542,-2.05892516514e-05,-2.12755026001e-07,2.0,-2.12520870523e-07
0.17656,-191.788339559,-191.845169492,-193.73513327,-193.735113534,-1.97357674636e-05,-1.91978238083e-07,2.0,-1.93735113541e-07
0.17657,-191.304853019,-191.361058294,-174.895747619,-174.895729157,-1.84612070544e-05,-1.71285522697e-07,2.0,-1.74895729182e-07
0.17658,-190.818647614,-190.872675123,-156.523451156,-156.523434356,-1.68003008657e-05,-1.51250278481e-07,2.0,-1.56523434385e-07
0.17659,-190.329730253,-190.380089031,-139.125588713,-139.125573915,-1.4798734085e-05,-1.32427125513e-07,2.0,-1.3912557395e-07
0.1766,-189.838107886,-189.883411399,-123.181742183,-123.181729671,-1.2511849744e-05,-1.1533617389e-07,2.0,-1.23181729687e-07
0.17661,-189.343787498,-189.382792969,-109.130128531,-109.130118528,-1.00030779584e-05,-1.00448272631e-07,2.0,-1.09130118549e-07
0.17662,-188.846776117,-188.878419763,-97.3551724018,-97.3551650597,-7.34213589278e-06,-8.81716572762e-08,2.0,-9.73551650978e-08
0.17663,-188.347080804,-188.370508001,-88.1766057598,-88.1766011567,-4.6030495321e-06,-7.88403748181e-08,2.0,-8.81766011495e-08
0.17664,-187.844708663,-187.859298169,-81.840403635,-81.8404017729,-1.86205339336e-06,-7.2704814186e-08,2.0,-8.1840401782e-08
0.17665,-187.339666833,-187.34504839,-78.5118129621,-78.5118137667,8.04572232617e-07,-6.99246107221e-08,2.0,-7.85118137593e-08
0.17666,-186.831962491,-186.828027309,-78.2706720785,-78.2706754012,3.32266515119e-06,-7.05641257266e-08,2.0,-7.82706754014e-08
0.17667,-186.321602854,-186.308506669,-81.1091534612,-81.1091590835,5.62228486216e-06,-7.45906290885e-08,2.0,-8.11091590728e-08
0.17668,-185.808595174,-185.786753813,-86.9319935271,-86.9320011668,7.63969621735e-06,-8.18752363201e-08,2.0,-8.69320011662e-08
0.17669,-185.292946743,-185.2630243,-95.5592027631,-95.5592120822,9.31917687651e-06,-9.21965731781e-08,2.0,-9.55592120767e-08
0.1767,-184.774664888,-184.737554866,-106.731179093,-106.731189708,1.06145973036e-05,-1.05247063681e-07,2.0,-1.0673118972e-07
0.17671,-184.253756977,-184.210556918,-120.116079222,-120.116090713,1.1490728502e-05,-1.2064166292e-07,2.0,-1.20116090701e-07
0.17672,-183.730230412,-183.682210748,-135.319238651,-135.319250576,1.19242404163e-05,-1.37928786725e-07,2.0,-1.35319250567e-07
0.17673,-183.204092634,-183.15266063,-151.894372974,-151.894384879,1.19043627027e-05,-1.56603127946e-07,2.0,-1.51894384843e-07
0.17674,-182.67535112,-182.622010943,-169.356242534,-169.356253967,1.14331891551e-05,-1.76119995626e-07,2.0,-1.69356253973e-07
0.17675,-182.144013385,-182.090323422,-187.194421065,-187.19443159,1.05256171808e-05,-1.95910770167e-07,2.0,-1.87194431635e-07
0.17676,-181.610086981,-181.557615629,-204.887777623,-204.887786832,9.20892407342e-06,-2.15399035951e-07,2.0,-2.04887786861e-07
0.17677,-181.073579495,-181.023860667,-221.919260948,-221.91926847,7.52199213558e-06,-2.34016933748e-07,2.0,-2.21919268455e-07
0.17678,-180.534498553,-180.488988166,-237.790566813,-237.790572327,5.51420466261e-06,-2.51221268971e-07,2.0,-2.37790572283e-07
0.17679,-179.992851816,-179.952886499,-252.03627231,-252.036275554,3.24404413325e-06,-2.6650891889e-07,2.0,-2.52036275576e-07
0.1768,-179.448646982,-179.415406166,-264.237036153,-264.23703693,7.77432399619e-07,-2.79431101764e-07,2.0,-2.64237036914e-07
0.17681,-178.901891785,-178.876364259,-274.031490626,-274.031488812,-1.8141400171e-06,-2.8960610323e-07,2.0,-2.74031488801e-07
0.17682,-178.352593997,-178.335549874,-281.126487934,-281.126483479,-4.45564243959e-06,-2.96730099059e-07,2.0,-2.8112648345e-07
0.17683,-177.800761424,-177.792730312,-285.305410444,-285.305403373,-7.07063279853e-06,-3.0058576742e-07,2.0,-2.85305403285e-07
0.17684,-177.246401908,-177.247657911,-286.434309231,-286.434299648,-9.58342625136e-06,-3.0104844655e-07,2.0,-2.86434299593e-07
0.17685,-176.689523328,-176.700077286,-284.465696992,-284.465685071,-1.19212421339e-05,-2.98089663345e-07,2.0,-2.84465685117e-07
0.17686,-176.130133599,-176.149732805,-279.439887922,-279.439873906,-1.40162683427e-05,-2.91777933009e-07,2.0,-2.79439873965e-07
0.17687,-175.568240672,-175.596376061,-271.483846767,-271.48383096,-1.5807584594e-05,-2.82276807316e-07,2.0,-2.7148383094e-07
0.17688,-175.00385253,-175.039773146,-260.807579905,-260.807562662,-1.7242890013e-05,-2.69840227078e-07,2.0,-2.60807562667e-07
0.17689,-174.436977197,-174.47971151,-247.698171052,-247.698152772,-1.82799860624e-05,-2.54805310902e-07,2.0,-2.47698152803e-07
0.1769,-173.867622728,-173.916006216,-232.511630985,-232.511612097,-1.8887972765e-05,-2.37582785011e-07,2.0,-2.32511612125e-07
0.17691,-173.295797216,-173.348505414,-215.662792676,-215.662773628,-1.90481243104e-05,-2.18645325821e-07,2.0,-2.15662773634e-07
0.17692,-172.721508786,-172.777094873,-197.613538652,-197.613519897,-1.87544192345e-05,-1.9851414615e-07,2.0,-1.97613519877e-07
0.17693,-172.144765602,-172.20170145,-178.859694686,-178.859676672,-1.80137101621e-05,-1.77744205717e-07,2.0,-1.78859676653e-07
0.17694,-171.565575859,-171.622295393,-159.916961735,-159.916944889,-1.68455283281e-05,-1.56908465601e-07,2.0,-1.59916944924e-07
0.17695,-170.98394779,-171.038891412,-141.306285276,-141.306269995,-1.52815284537e-05,-1.36581633404e-07,2.0,-1.41306270007e-07
0.17696,-170.399889661,-170.451548493,-123.539077131,-123.539063766,-1.33645897573e-05,-1.17323860265e-07,2.0,-1.23539063786e-07
0.17697,-169.813409771,-169.860368456,-107.102709003,-107.102697856,-1.11475986298e-05,-9.96648522169e-08,2.0,-1.07102697867e-07
0.17698,-169.224516458,-169.265493294,-92.4466892385,-92.4466805466,-8.69194753708e-06,-8.40888465621e-08,2.0,-9.24466805509e-08
0.17699,-168.633218089,-168.667101383,-79.9699148551,-79.9699087893,-6.06579275347e-06,-7.10208793836e-08,2.0,-7.99699087814e-08
0.177,-168.039523069,-168.065402653,-70.0093604002,-70.009357058,-3.34212037355e-06,-6.08147336346e-08,2.0,-7.00093570715e-08
0.17701,-167.443439836,-167.46063287,-62.8305243687,-62.830523772,-5.96675479746e-07,-5.37429095462e-08,2.0,-6.28305237706e-08
0.17702,-166.844976861,-166.853047184,-58.619904049,-58.6199061432,2.09418677732e-06,-4.99889016928e-08,2.0,-5.86199061452e-08
0.17703,-166.244142649,-166.242913129,-57.4797120891,-57.4797167448,4.65566721966e-06,-4.96420016005e-08,2.0,-5.74797167415e-08
0.17704,-165.64094574,-165.630503275,-59.4249844697,-59.4249914863,7.01664435692e-06,-5.26947731145e-08,2.0,-5.9424991493e-08
0.17705,-165.035394706,-165.016087736,-64.3831617176,-64.3831708293,9.11169159179e-06,-5.90432719156e-08,2.0,-6.43831708227e-08
0.17706,-164.427498155,-164.399926755,-72.1961550268,-72.1961659097,1.08829327013e-05,-6.84900027211e-08,2.0,-7.21961659025e-08
0.17707,-163.817264724,-163.782263559,-82.6248384621,-82.6248507438,1.22816829726e-05,-8.07495300455e-08,2.0,-8.26248507485e-08
0.17708,-163.204703088,-163.163317712,-95.3558396036,-95.3558528734,1.32698294569e-05,-9.54565831293e-08,2.0,-9.53558528859e-08
0.17709,-162.589821951,-162.543279133,-110.0104358,-110.010449621,1.38209112092e-05,-1.12176424903e-07,2.0,-1.1001044964e-07
0.1771,-161.972630053,-161.922302956,-126.155303484,-126.155317404,1.3920868896e-05,-1.30417190648e-07,2.0,-1.26155317384e-07
0.17711,-161.353136166,-161.300505382,-143.314815459,-143.314829028,1.3568442535e-05,-1.49643846173e-07,2.0,-1.4331482903e-07
0.17712,-160.731349093,-160.677960633,-160.984537183,-160.984549959,1.27752061141e-05,-1.69293369398e-07,2.0,-1.60984549969e-07
0.17713,-160.107277672,-160.054699102,-178.645539077,-178.645550642,1.15652381391e-05,-1.88790724578e-07,2.0,-1.78645550606e-07
0.17714,-159.480930773,-159.430706742,-195.779118797,-195.779128772,9.97443748623e-06,-2.07565175961e-07,2.0,-1.95779128726e-07
0.17715,-158.852317296,-158.805925722,-211.881515799,-211.881523848,8.04950399924e-06,-2.25066478048e-07,2.0,-2.1188152387e-07
0.17716,-158.221446176,-158.180256325,-226.47820076,-226.478206607,5.84661277622e-06,-2.40780483214e-07,2.0,-2.26478206612e-07
0.17717,-157.58832638,-157.553560031,-239.137334569,-239.137337999,3.42981978074e-06,-2.54243723969e-07,2.0,-2.39137337995e-07
0.17718,-156.952966904,-156.925663703,-249.482015126,-249.482015996,8.69244028981e-07,-2.65056556298e-07,2.0,-2.49482015972e-07
0.17719,-156.315376779,-156.296364762,-257.200964671,-257.20096291,-1.76092206093e-06,-2.72894491349e-07,2.0,-2.57200963005e-07
0.1772,-155.675565067,-155.665437186,-262.057354581,-262.057350197,-4.38451770103e-06,-2.77517394183e-07,2.0,-2.6205735024e-07
0.17721,-155.03354086,-155.032638185,-263.895517472,-263.895510547,-6.92557442245e-06,-2.7877628881e-07,2.0,-2.63895510598e-07
0.17722,-154.389313284,-154.397715346,-262.645356377,-262.645347066,-9.31047112304e-06,-2.76617576692e-07,2.0,-2.6264534705e-07
0.17723,-153.742891493,-153.76041405,-258.324326114,-258.324314644,-1.14700223404e-05,-2.71084549248e-07,2.0,-2.58324314595e-07
0.17724,-153.094284676,-153.120484963,-251.036930862,-251.03691752,-1.3341440517e-05,-2.62316151702e-07,2.0,-2.51036917549e-07
0.17725,-152.443502051,-152.477691359,-240.971752394,-240.971737524,-1.48701166037e-05,-2.50543033571e-07,2.0,-2.40971737554e-07
0.17726,-151.790552865,-151.831816102,-228.396093494,-228.396077482,-1.60111685049e-05,-2.36080998068e-07,2.0,-2.28396077474e-07
0.17727,-151.1354464,-151.182668066,-213.648388709,-213.648371978,-1.67307134615e-05,-2.19322036457e-07,2.0,-2.13648371976e-07
0.17728,-150.478191966,-150.530087813,-197.128597924,-197.128580917,-1.70068282986e-05,-2.00723201925e-07,2.0,-1.97128580918e-07
0.17729,-149.818798903,-149.873952382,-179.286855435,-179.286838605,-1.68301703267e-05,-1.80793638749e-07,2.0,-1.79286838612e-07
0.1773,-149.157276584,-149.214179038,-160.610696677,-160.610680473,-1.62042413118e-05,-1.60080134892e-07,2.0,-1.60610680518e-07
0.17731,-148.49363441,-148.550727879,-141.611225075,-141.611209929,-1.51452870557e-05,-1.39151607981e-07,2.0,-1.416112099e-07
0.17732,-147.827881812,-147.883603231,-122.808611514,-122.808597832,-1.36818354685e-05,-1.18582964854e-07,2.0,-1.22808597816e-07
0.17733,-147.160028253,-147.212853793,-104.717337844,-104.71732599,-1.18538862656e-05,-9.89387926037e-08,2.0,-1.04717325999e-07
0.17734,-146.490083224,-146.538571515,-87.8316030352,-87.8315933234,-9.71177530883e-06,-8.07573437648e-08,2.0,-8.78315933446e-08
0.17735,-145.818056247,-145.860889257,-72.6113059663,-72.6112986516,-7.31474583177e-06,-6.45352699365e-08,2.0,-7.26112986342e-08
0.17736,-145.143956873,-145.179977288,-59.4690024353,-59.468997706,-4.72926710885e-06,-5.07135368323e-08,2.0,-5.94689977061e-08
0.17737,-144.467794682,-144.496038719,-48.7582062981,-48.758204271,-2.02714828298e-06,-3.96649202192e-08,2.0,-4.87582042606e-08
0.17738,-143.789579283,-143.809304016,-40.7633664938,-40.7633672103,7.16499123425e-07,-3.16834373178e-08,2.0,-4.07633672004e-08
0.17739,-143.109320316,-143.120024728,-35.6918041374,-35.6918075628,3.42539220269e-06,-2.69760133008e-08,2.0,-3.56918075531e-08
0.1774,-142.42702745,-142.428466625,-33.6678382366,-33.6678442609,6.02424070199e-06,-2.56566191014e-08,2.0,-3.36678442641e-08
0.17741,-141.742710379,-141.734902429,-34.7292664836,-34.7292749245,8.44088271794e-06,-2.77430466122e-08,2.0,-3.47292749295e-08
0.17742,-141.056378831,-141.039604355,-38.8263007505,-38.8263113588,1.06083314636e-05,-3.31564125289e-08,2.0,-3.88263113519e-08
0.17743,-140.36804256,-140.342836663,-45.8229872744,-45.8229997411,1.24666750536e-05,-4.17234046777e-08,2.0,-4.58229997485e-08
0.17744,-139.677711348,-139.644848439,-55.5010710309,-55.5010849956,1.3964775428e-05,-5.3181206868e-08,2.0,-5.5501085006e-08
0.17745,-138.985395007,-138.945866807,-67.5661944625,-67.5662095242,1.5061718237e-05,-6.71849623332e-08,2.0,-6.75662094998e-08
0.17746,-138.291103376,-138.246090768,-81.656254519,-81.656270247,1.57279725796e-05,-8.33175638212e-08,2.0,-8.16562702299e-08
0.17747,-137.594846322,-137.545685835,-97.3516807537,-97.3516966999,1.59462277212e-05,-1.01101492414e-07,2.0,-9.73516966898e-08
0.17748,-136.89663374,-136.84477962,-114.187342746,-114.187358458,1.57118830821e-05,-1.20012369062e-07,2.0,-1.14187358453e-07
0.17749,-136.196475555,-136.1434585,-131.665748928,-131.665763961,1.50331776285e-05,-1.39493834257e-07,2.0,-1.31665764005e-07
0.1775,-135.494381716,-135.441765447,-149.271162275,-149.271176206,1.39309550247e-05,-1.5897333364e-07,2.0,-1.49271176163e-07
0.17751,-134.790362201,-134.739699102,-166.484232376,-166.484244814,1.24380712414e-05,-1.77878361649e-07,2.0,-1.66484244796e-07
0.17752,-134.084427018,-134.037214092,-182.796728728,-182.796739326,1.05984614551e-05,-1.95652702399e-07,2.0,-1.82796739338e-07
0.17753,-133.376586198,-133.334222611,-197.725957335,-197.725965801,8.46589273783e-06,-2.11772207054e-07,2.0,-1.9772596577e-07
0.17754,-132.666849801,-132.630597197,-210.828451652,-210.828457754,6.10243794684e-06,-2.25759660185e-07,2.0,-2.10828457782e-07
0.17755,-131.955227915,-131.926174635,-221.712549556,-221.712553133,3.57671413165e-06,-2.37198313461e-07,2.0,-2.21712553069e-07
0.17756,-131.241730653,-131.220760878,-230.049499686,-230.049500648,9.61935449544e-07,-2.45743702868e-07,2.0,-2.30049500706e-07
0.17757,-130.526368156,-130.51413684,-235.582782181,-235.582780515,-1.66616415987e-06,-2.51133414388e-07,2.0,-2.3558278051e-07
0.17758,-129.80915059,-129.8060649,-238.135379603,-238.135375371,-4.23147960129e-06,-2.53194521274e-07,2.0,-2.3813537538e-07
0.17759,-129.090088148,-129.096295937,-237.614791932,-237.614785273,-6.65969359409e-06,-2.51848482151e-07,2.0,-2.37614785324e-07
0.1776,-128.369191051,-128.384576678,-234.015653582,-234.015644701,-8.88038474098e-06,-2.47113361211e-07,2.0,-2.34015644724e-07
0.17761,-127.646469543,-127.670657183,-227.419878393,-227.419867564,-1.08290248983e-05,-2.39103307756e-07,2.0,-2.27419867606e-07
0.17762,-126.921933897,-126.954298219,-217.994328716,-217.994316267,-1.24488091971e-05,-2.2802531008e-07,2.0,-2.17994316317e-07
0.17763,-126.195594409,-126.235278338,-205.986074907,-205.986061215,-1.36922668166e-05,-2.1417331602e-07,2.0,-2.05986061269e-07
0.17764,-125.467461402,-125.51340045,-191.71537993,-191.715365408,-1.45226068337e-05,-1.97919887177e-07,2.0,-1.91715365394e-07
0.17765,-124.737545224,-124.788497705,-175.566608262,-175.566593347,-1.49147609953e-05,-1.79705623778e-07,2.0,-1.75566593328e-07
0.17766,-124.005856251,-124.060438516,-157.977317183,-157.977302327,-1.48560938559e-05,-1.60026660355e-07,2.0,-1.57977302356e-07
0.17767,-123.272404879,-123.329130584,-139.42584005,-139.425825703,-1.43467601663e-05,-1.39420587131e-07,2.0,-1.39425825708e-07
0.17768,-122.537201534,-122.594523806,-120.417713927,-120.417700528,-1.33996994043e-05,-1.18451196618e-07,2.0,-1.20417700549e-07
0.17769,-121.800256663,-121.856611989,-101.471336679,-101.471324639,-1.20402676344e-05,-9.76924882316e-08,2.0,-1.0147132464e-07
0.1777,-121.061580742,-121.11543332,-83.1032604693,-83.1032501638,-1.03055171702e-05,-7.77123847414e-08,2.0,-8.31032501704e-08
0.17771,-120.321184267,-120.371069572,-65.8135388862,-65.813530643,-8.24314450541e-06,-5.90566225004e-08,2.0,-6.58135306547e-08
0.17772,-119.579077763,-119.623644083,-50.0715433542,-50.0715374441,-5.91013638517e-06,-4.22332724374e-08,2.0,-5.00715374409e-08
0.17773,-118.835271774,-118.873318548,-36.3026511459,-36.3026477748,-3.37115245207e-06,-2.76983308579e-08,2.0,-3.63026477742e-08
0.17774,-118.089776874,-118.120288728,-24.8761825475,-24.8761818509,-6.96690370177e-07,-1.58427887186e-08,2.0,-2.48761818502e-08
0.17775,-117.342603656,-117.364779198,-16.0949292651,-16.0949313041,2.03891450361e-06,-6.98154605734e-09,2.0,-1.60949313068e-08
0.17776,-116.59376274,-116.607037269,-10.186570987,-10.1865757466,4.75959814198e-06,-1.34448589544e-09,2.0,-1.0186575745e-08
0.17777,-115.843264769,-115.847326273,-7.29722343162,-7.29723082135,7.38972572617e-06,9.30039366028e-10,2.0,-7.29723082323e-09
0.17778,-115.091120409,-115.085918396,-7.48730072327,-7.48731057951,9.85623716347e-06,-2.00875514585e-10,2.0,-7.48731058015e-09
0.17779,-114.337340349,-114.323087255,-10.7298092713,-10.729821362,1.20907193812e-05,-4.68348002252e-09,2.0,-1.072982136e-08
0.1778,-113.581935302,-113.55910044,-16.9111213412,-16.9111353726,1.40313466174e-05,-1.23689012842e-08,2.0,-1.69111353745e-08
0.17781,-112.824916005,-112.794212229,-25.8342061608,-25.8342217854,1.56246336789e-05,-2.30173757242e-08,2.0,-2.58342217812e-08
0.17782,-112.066293216,-112.028656679,-37.2242266897,-37.2242435166,1.68269524455e-05,-3.63050587079e-08,2.0,-3.72242435277e-08
0.17783,-111.306077716,-111.262641291,-50.7363430836,-50.7363606894,1.76057686241e-05,-5.1833218774e-08,2.0,-5.07363606922e-08
0.17784,-110.544280311,-110.496341437,-65.9655012965,-65.965519237,1.79405636899e-05,-6.91395554337e-08,2.0,-6.59655192569e-08
0.17785,-109.780911827,-109.72989569,-82.4579289715,-82.4579467949,1.78234158906e-05,-8.77113192953e-08,2.0,-8.24579468025e-08
0.17786,-109.015983114,-108.963402204,-99.7240123631,-99.7240296223,1.72592238615e-05,-1.06999862172e-07,2.0,-9.97240296276e-08
0.17787,-108.249505042,-108.196916241,-117.252188884,-117.25220515,1.6265566537e-05,-1.264362043e-07,2.0,-1.17252205163e-07
0.17788,-107.481488504,-107.430448916,-134.523461094,-134.523475967,1.48722033659e-05,-1.45447176974e-07,2.0,-1.34523475987e-07
0.17789,-106.711944417,-106.663967193,-151.026120345,-151.026133465,1.31202290384e-05,-1.63471682618e-07,2.0,-1.51026133495e-07
0.1779,-105.940883717,-105.897395137,-166.270262395,-166.270273456,1.10609067315e-05,-1.79976611041e-07,2.0,-1.6627027347e-07
0.17791,-105.168317363,-105.13061638,-179.80168324,-179.801691994,8.75421300184e-06,-1.9447196037e-07,2.0,-1.79801692035e-07
0.17792,-104.394256334,-104.363477737,-191.21476101,-191.214767277,6.26713562428e-06,-2.06524733819e-07,2.0,-1.91214767249e-07
0.17793,-103.618711631,-103.595793868,-200.163958613,-200.163962285,3.67177268778e-06,-2.1577121816e-07,2.0,-2.00163962302e-07
0.17794,-102.841694278,-102.827352847,-206.373620916,-206.373621959,1.04328688677e-06,-2.21927295726e-07,2.0,-2.06373621973e-07
0.17795,-102.063215316,-102.057922491,-209.645788713,-209.645787171,-1.54222694624e-06,-2.24796497604e-07,2.0,-2.09645787187e-07
0.17796,-101.28328581,-101.28725726,-209.865807969,-209.865803959,-4.00990056703e-06,-2.24275569744e-07,2.0,-2.09865803956e-07
0.17797,-100.501916844,-100.515105538,-207.005575421,-207.005569133,-6.28821606485e-06,-2.20357394319e-07,2.0,-2.07005569107e-07
0.17798,-99.7191195234,-99.7412170854,-201.124328657,-201.124320346,-8.31103438386e-06,-2.1313118367e-07,2.0,-2.01124320358e-07
0.17799,-98.9349049735,-98.9653504521,-192.36695849,-192.366948471,-1.00194710851e-05,-2.02779941598e-07,2.0,-1.92366948511e-07
0.178,-98.1492843397,-98.1872801419,-180.959891698,-180.959880334,-1.13635661509e-05,-1.89575264228e-07,2.0,-1.80959880361e-07
0.17801,-97.3622687872,-97.4068033239,-167.204661136,-167.204648832,-1.23037004821e-05,-1.73869628172e-07,2.0,-1.67204648813e-07
0.17802,-96.5738695014,-96.6237459005,-151.469345841,-151.469333029,-1.28117189257e-05,-1.56086384982e-07,2.0,-1.51469333049e-07
0.17803,-95.7840976872,-95.8379677616,-134.178124101,-134.178111229,-1.2871728003e-05,-1.36707745907e-07,2.0,-1.34178111222e-07
0.17804,-94.9929645689,-95.0493670729,-115.799236042,-115.799223562,-1.24805457339e-05,-1.16261097982e-07,2.0,-1.15799223571e-07
0.17805,-94.2004813903,-94.2578834807,-96.8316973128,-96.831685665,-1.16477908293e-05,-9.53040397646e-08,2.0,-9.6831685652e-08
0.17806,-93.4066594143,-93.4635001385,-77.791140892,-77.7911304964,-1.03956087512e-05,-7.44085613374e-08,2.0,-7.77911305112e-08
0.17807,-92.611509923,-92.6662445009,-59.1951887211,-59.1951799631,-8.75804244258e-06,-5.41448174178e-08,2.0,-5.91951799746e-08
0.17808,-91.8150442171,-91.8661878603,-41.548768175,-41.5487613949,-6.78006560922e-06,-3.50649539299e-08,2.0,-4.15487613916e-08
0.17809,-91.0172736162,-91.063443642,-25.3297899107,-25.3297853944,-4.51630600568e-06,-1.76874468361e-08,2.0,-2.53297853926e-08
0.1781,-90.2182094584,-90.2581645031,-10.9755933494,-10.9755913199,-2.02949496896e-06,-2.48239745227e-09,2.0,-1.09755913234e-08
0.17811,-89.4178631001,-89.4505383206,1.12945576707,1.12945515575,6.11312793217e-07,1.01417986987e-08,2.0,1.12945515594e-09
0.17812,-88.6162459161,-88.6407831805,10.6648640167,10.664860684,3.33269863969e-06,1.98500314416e-08,2.0,1.06648606867e-08
0.17813,-87.813369299,-87.8291415112,17.383096096,17.383090037,6.05896305871e-06,2.63899755782e-08,2.0,1.73830900355e-08
0.17814,-87.0092446596,-87.0158735275,21.1165901914,21.1165814771,8.71427325442e-06,2.95992412891e-08,2.0,2.11165814757e-08
0.17815,-86.2038834263,-86.2012501705,21.782504092,21.7824928672,1.12248143294e-05,2.94099726703e-08,2.0,2.17824928686e-08
0.17816,-85.3972970449,-85.3855457453,19.3850576042,19.3850440833,1.35208830396e-05,2.58507641765e-08,2.0,1.93850440894e-08
0.17817,-84.589496979,-84.5690304633,14.0154050252,14.0153894864,1.55388647307e-05,1.90458408345e-08,2.0,1.40153894858e-08
0.17818,-83.780494709,-83.7519631031,5.84904150761,5.84902428457,1.72230373868e-05,9.21152572114e-09,2.0,5.849024284e-09
0.17819,-82.9703017327,-82.9345839952,-4.8591828999,-4.85920142705,1.85271516282e-05,-3.34990485435e-09,2.0,-4.85920142721e-09
0.1782,-82.1589295649,-82.1171085326,-17.7822998878,-17.7823193035,1.94157418571e-05,-1.82588039234e-08,2.0,-1.77823193016e-08
0.17821,-81.3463897367,-81.2997213891,-32.530504719,-32.5305245841,1.9865131382e-05,-3.50689305104e-08,2.0,-3.25305245807e-08
0.17822,-80.5326937963,-80.48257161,-48.6622197803,-48.6622396444,1.9864103031e-05,-5.32801144672e-08,2.0,-4.86622396499e-08
0.17823,-79.7178533081,-79.6657687149,-65.6966258528,-65.696645267,1.94142162623e-05,-7.23524500574e-08,2.0,-6.56966452504e-08
0.17824,-78.9018798527,-78.8493799216,-83.1273054926,-83.1273240224,1.85297618049e-05,-9.17216155207e-08,2.0,-8.31273240007e-08
0.17825,-78.084785027,-78.0334285719,-100.436611397,-100.436628635,1.72373551474e-05,-1.10814883941e-07,2.0,-1.00436628613e-07
0.17826,-77.2665804436,-77.2178938018,-117.1103521,-117.110367675,1.55751804392e-05,-1.29067371172e-07,2.0,-1.17110367658e-07
0.17827,-76.4472777311,-76.402711466,-132.652378364,-132.652391955,1.3591906281e-05,-1.45938059878e-07,2.0,-1.32652391902e-07
0.17828,-75.6268885335,-75.5877762919,-146.598656509,-146.598667855,1.13453041908e-05,-1.6092514516e-07,2.0,-1.4659866782e-07
0.17829,-74.8054245105,-74.7729451988,-158.53042949,-158.530438391,8.90060896057e-06,-1.73580266494e-07,2.0,-1.58530438363e-07
0.1783,-73.9828973368,-73.9580416909,-168.086092445,-168.086098774,6.32866744013e-06,-1.83521222353e-07,2.0,-1.68086098778e-07
0.17831,-73.1593187023,-73.142861198,-174.971445961,-174.971449665,3.70392827899e-06,-1.90442806975e-07,2.0,-1.74971449651e-07
0.17832,-72.334700312,-72.3271772124,-178.968036326,-178.968037428,1.10232966772e-06,-1.94125462007e-07,2.0,-1.78968037425e-07
0.17833,-71.5090538855,-71.5107480484,-179.939346341,-179.93934494,-1.40085499371e-06,-1.94441497798e-07,2.0,-1.79939344973e-07
0.17834,-70.6823911571,-70.6933240314,-177.834661258,-177.834657525,-3.73315238344e-06,-1.91358708068e-07,2.0,-1.77834657512e-07
0.17835,-69.8547238754,-69.8746549147,-172.690500385,-172.690494558,-5.82694492997e-06,-1.84941275628e-07,2.0,-1.72690494536e-07
0.17836,-69.0260638035,-69.0544973109,-164.629573936,-164.629566315,-7.62138856147e-06,-1.75347943708e-07,2.0,-1.64629566334e-07
0.17837,-68.1964227184,-68.2326219294,-153.857294964,-153.8572859,-9.06413814227e-06,-1.62827504982e-07,2.0,-1.53857285955e-07
0.17838,-67.3658124112,-67.4088204135,-140.655945494,-140.655935381,-1.01128316665e-05,-1.47711736514e-07,2.0,-1.40655935394e-07
0.17839,-66.5342446867,-66.5829115837,-125.376662591,-125.376651855,-1.07362911271e-05,-1.30405981229e-07,2.0,-1.25376651873e-07
0.1784,-65.7017313633,-65.7547469093,-108.429471858,-108.429460943,-1.09154060178e-05,-1.11377643328e-07,2.0,-1.08429460946e-07
0.17841,-64.8682842729,-64.9242150543,-90.2716512704,-90.2716406267,-1.06436744344e-05,-9.11429241537e-08,2.0,-9.02716406388e-08
0.17842,-64.0339152605,-64.0912453683,-71.394755574,-71.3947456467,-9.92738645307e-06,-7.02521749506e-08,2.0,-7.13947456285e-08
0.17843,-63.1986361845,-63.2558102224,-52.3106694592,-52.3106606737,-8.78544461606e-06,-4.92742821335e-08,2.0,-5.2310660667e-08
0.17844,-62.362458916,-62.417926126,-33.5370852177,-33.5370779688,-7.24882664729e-06,-2.8780528104e-08,2.0,-3.35370779701e-08
0.17845,-61.5253953389,-61.5776535913,-15.5828169062,-15.5828115465,-5.35970567088e-06,-9.32838548762e-09,2.0,-1.5582811547e-08
0.17846,-60.6874573497,-60.7350957494,1.06663237193,1.06663554218,-3.17025291889e-06,8.55429548235e-09,2.0,1.06663554204e-09
0.17847,-59.8486568575,-59.8903957586,15.9628406676,15.9628414087,-7.41156919995e-07,2.43842579054e-08,2.0,1.59628414071e-08
